track_id_1,track_id_2,f_median_1,f_median_2,doa_median_1,doa_median_2,overlap_points,overlap_duration,mean_diff,median_diff,p90_diff,corr,doa_consistent,reason
23,30,11.7,182.45,311.02453643520903,236.8514478661517,127,126.0,32.633477202764716,22.153114941000865,77.19786922614732,0.6248297623281895,False,diff_too_large
23,32,11.7,102.35,311.02453643520903,57.97551922646869,208,207.0,49.59828278965789,30.24385436911932,132.0554607819905,0.15711160480651679,False,diff_too_large
23,33,11.7,103.4,311.02453643520903,209.4171466609937,208,207.0,40.43720396199471,26.47045926515321,108.2104608321717,0.5559540825372093,False,diff_too_large
23,35,11.7,140.65,311.02453643520903,49.198914244564804,208,207.0,49.20645426569824,33.8245412028908,126.07874985334699,-0.5902283067515308,False,diff_too_large
23,36,11.7,136.5,311.02453643520903,24.281154362922848,208,207.0,33.41795331012761,21.11421395710073,74.61132376509526,0.5115081388849951,False,diff_too_large
23,37,11.7,105.45,311.02453643520903,43.45504770360128,208,207.0,41.32383895638703,29.73194514844738,97.3281735084627,0.5454354372377087,False,diff_too_large
23,38,11.7,70.25,311.02453643520903,286.0702594775795,208,207.0,66.03218134419959,60.943143622452624,131.24734554159048,0.2382278581313669,False,diff_too_large
23,39,11.7,172.25,311.02453643520903,232.949998208835,117,116.0,36.85453184264221,27.97919191255812,78.92126291103287,0.5145774282222346,False,diff_too_large
23,40,11.7,117.6,311.02453643520903,223.53290192694504,93,92.0,,,,,False,overlap_too_short
23,41,11.7,159.85,311.02453643520903,32.93043190020575,208,207.0,34.07669127126901,22.802965955782653,83.00651067446606,0.5548599171969734,False,diff_too_large
23,42,11.7,91.75,311.02453643520903,354.7928541028662,208,207.0,55.20913510351929,47.37732529243097,119.62354668272474,0.3533344592559641,False,diff_too_large
